Date,State,Consumer_Price_Index
01-02-2011,West Bengal,104
01-02-2011,Jharkhand,105
01-02-2011,Odisha,105
01-02-2011,Chhattisgarh,105
01-02-2011,Madhya Pradesh,104
01-02-2011,Gujarat,104
01-02-2011,Maharashtra,104
01-02-2011,Andhra Pradesh,104
01-02-2011,Karnataka,104
01-02-2011,Goa,103
01-02-2011,Kerala,107
01-02-2011,Tamil Nadu,105
02-02-2011,Himachal Pradesh,104
02-02-2011,Punjab,104
02-02-2011,Chandigarh,104
02-02-2011,Uttarakhand,103
02-02-2011,Haryana,104
02-02-2011,Rajasthan,104
02-02-2011,Uttar Pradesh,104
02-02-2011,Bihar,104
02-02-2011,Sikkim,103
02-02-2011,Arunachal Pradesh,103
02-02-2011,Nagaland,103
02-02-2011,Manipur,104
02-02-2011,Mizoram,104
02-02-2011,Tripura,105
02-02-2011,Meghalaya,104
02-02-2011,Assam,104
02-02-2011,West Bengal,104
02-02-2011,Jharkhand,105
02-02-2011,Odisha,105
02-02-2011,Chhattisgarh,105
02-02-2011,Madhya Pradesh,104
02-02-2011,Gujarat,104
02-02-2011,Maharashtra,104
02-02-2011,Andhra Pradesh,104
02-02-2011,Karnataka,104
02-02-2011,Goa,103
02-02-2011,Kerala,107
02-02-2011,Tamil Nadu,105
03-02-2011,Himachal Pradesh,104
03-02-2011,Punjab,104
03-02-2011,Chandigarh,104
03-02-2011,Uttarakhand,103
03-02-2011,Haryana,104
03-02-2011,Rajasthan,104
03-02-2011,Uttar Pradesh,104
03-02-2011,Bihar,104
03-02-2011,Sikkim,103
03-02-2011,Arunachal Pradesh,103
03-02-2011,Nagaland,103
03-02-2011,Manipur,104
03-02-2011,Mizoram,104
03-02-2011,Tripura,105
03-02-2011,Meghalaya,104
03-02-2011,Assam,104
03-02-2011,West Bengal,104
03-02-2011,Jharkhand,105
03-02-2011,Odisha,105
03-02-2011,Chhattisgarh,105
03-02-2011,Madhya Pradesh,104
03-02-2011,Gujarat,104
03-02-2011,Maharashtra,104
03-02-2011,Andhra Pradesh,104
03-02-2011,Karnataka,104
03-02-2011,Goa,103
03-02-2011,Kerala,107
03-02-2011,Tamil Nadu,105
04-02-2011,Himachal Pradesh,104
04-02-2011,Punjab,104
04-02-2011,Chandigarh,104
04-02-2011,Uttarakhand,103
04-02-2011,Haryana,104
04-02-2011,Rajasthan,104
04-02-2011,Uttar Pradesh,104
04-02-2011,Bihar,104
04-02-2011,Sikkim,103
04-02-2011,Arunachal Pradesh,103
04-02-2011,Nagaland,103
04-02-2011,Manipur,104
04-02-2011,Mizoram,104
04-02-2011,Tripura,105
04-02-2011,Meghalaya,104
04-02-2011,Assam,104
04-02-2011,West Bengal,104
04-02-2011,Jharkhand,105
04-02-2011,Odisha,105
04-02-2011,Chhattisgarh,105
04-02-2011,Madhya Pradesh,104
04-02-2011,Gujarat,104
04-02-2011,Maharashtra,104
04-02-2011,Andhra Pradesh,104
04-02-2011,Karnataka,104
04-02-2011,Goa,103
04-02-2011,Kerala,107
04-02-2011,Tamil Nadu,105
05-02-2011,Himachal Pradesh,104
05-02-2011,Punjab,104
05-02-2011,Chandigarh,104
05-02-2011,Uttarakhand,103
05-02-2011,Haryana,104
05-02-2011,Rajasthan,104
05-02-2011,Uttar Pradesh,104
05-02-2011,Bihar,104
05-02-2011,Sikkim,103
05-02-2011,Arunachal Pradesh,103
05-02-2011,Nagaland,103
05-02-2011,Manipur,104
05-02-2011,Mizoram,104
05-02-2011,Tripura,105
05-02-2011,Meghalaya,104
05-02-2011,Assam,104
05-02-2011,West Bengal,104
05-02-2011,Jharkhand,105
05-02-2011,Odisha,105
05-02-2011,Chhattisgarh,105
05-02-2011,Madhya Pradesh,104
05-02-2011,Gujarat,104
05-02-2011,Maharashtra,104
05-02-2011,Andhra Pradesh,104
05-02-2011,Karnataka,104
05-02-2011,Goa,103
05-02-2011,Kerala,107
05-02-2011,Tamil Nadu,105
06-02-2011,Himachal Pradesh,104
06-02-2011,Punjab,104
06-02-2011,Chandigarh,104
06-02-2011,Uttarakhand,103
06-02-2011,Haryana,104
06-02-2011,Rajasthan,104
06-02-2011,Uttar Pradesh,104
06-02-2011,Bihar,104
06-02-2011,Sikkim,103
06-02-2011,Arunachal Pradesh,103
06-02-2011,Nagaland,103
06-02-2011,Manipur,104
06-02-2011,Mizoram,104
06-02-2011,Tripura,105
06-02-2011,Meghalaya,104
06-02-2011,Assam,104
06-02-2011,West Bengal,104
06-02-2011,Jharkhand,105
06-02-2011,Odisha,105
06-02-2011,Chhattisgarh,105
06-02-2011,Madhya Pradesh,104
06-02-2011,Gujarat,104
06-02-2011,Maharashtra,104
06-02-2011,Andhra Pradesh,104
06-02-2011,Karnataka,104
06-02-2011,Goa,103
06-02-2011,Kerala,107
06-02-2011,Tamil Nadu,105
07-02-2011,Himachal Pradesh,104
07-02-2011,Punjab,104
07-02-2011,Chandigarh,104
07-02-2011,Uttarakhand,103
07-02-2011,Haryana,104
07-02-2011,Rajasthan,104
07-02-2011,Uttar Pradesh,104
07-02-2011,Bihar,104
07-02-2011,Sikkim,103
07-02-2011,Arunachal Pradesh,103
07-02-2011,Nagaland,103
07-02-2011,Manipur,104
07-02-2011,Mizoram,104
07-02-2011,Tripura,105
07-02-2011,Meghalaya,104
07-02-2011,Assam,104
07-02-2011,West Bengal,104
07-02-2011,Jharkhand,105
07-02-2011,Odisha,105
07-02-2011,Chhattisgarh,105
07-02-2011,Madhya Pradesh,104
07-02-2011,Gujarat,104
07-02-2011,Maharashtra,104
07-02-2011,Andhra Pradesh,104
07-02-2011,Karnataka,104
07-02-2011,Goa,103
07-02-2011,Kerala,107
07-02-2011,Tamil Nadu,105
08-02-2011,Himachal Pradesh,104
08-02-2011,Punjab,104
08-02-2011,Chandigarh,104
08-02-2011,Uttarakhand,103
08-02-2011,Haryana,104
08-02-2011,Rajasthan,104
08-02-2011,Uttar Pradesh,104
08-02-2011,Bihar,104
08-02-2011,Sikkim,103
08-02-2011,Arunachal Pradesh,103
08-02-2011,Nagaland,103
08-02-2011,Manipur,104
08-02-2011,Mizoram,104
08-02-2011,Tripura,105
08-02-2011,Meghalaya,104
08-02-2011,Assam,104
08-02-2011,West Bengal,104
08-02-2011,Jharkhand,105
08-02-2011,Odisha,105
08-02-2011,Chhattisgarh,105
08-02-2011,Madhya Pradesh,104
08-02-2011,Gujarat,104
08-02-2011,Maharashtra,104
08-02-2011,Andhra Pradesh,104
08-02-2011,Karnataka,104
08-02-2011,Goa,103
08-02-2011,Kerala,107
08-02-2011,Tamil Nadu,105
09-02-2011,Himachal Pradesh,104
09-02-2011,Punjab,104
09-02-2011,Chandigarh,104
09-02-2011,Uttarakhand,103
09-02-2011,Haryana,104
09-02-2011,Rajasthan,104
09-02-2011,Uttar Pradesh,104
09-02-2011,Bihar,104
09-02-2011,Sikkim,103
09-02-2011,Arunachal Pradesh,103
09-02-2011,Nagaland,103
09-02-2011,Manipur,104
09-02-2011,Mizoram,104
09-02-2011,Tripura,105
09-02-2011,Meghalaya,104
09-02-2011,Assam,104
09-02-2011,West Bengal,104
09-02-2011,Jharkhand,105
09-02-2011,Odisha,105
09-02-2011,Chhattisgarh,105
09-02-2011,Madhya Pradesh,104
09-02-2011,Gujarat,104
09-02-2011,Maharashtra,104
09-02-2011,Andhra Pradesh,104
09-02-2011,Karnataka,104
09-02-2011,Goa,103
09-02-2011,Kerala,107
09-02-2011,Tamil Nadu,105
10-02-2011,Himachal Pradesh,104
10-02-2011,Punjab,104
10-02-2011,Chandigarh,104
10-02-2011,Uttarakhand,103
10-02-2011,Haryana,104
10-02-2011,Rajasthan,104
10-02-2011,Uttar Pradesh,104
10-02-2011,Bihar,104
10-02-2011,Sikkim,103
10-02-2011,Arunachal Pradesh,103
10-02-2011,Nagaland,103
10-02-2011,Manipur,104
10-02-2011,Mizoram,104
10-02-2011,Tripura,105
10-02-2011,Meghalaya,104
10-02-2011,Assam,104
10-02-2011,West Bengal,104
10-02-2011,Jharkhand,105
10-02-2011,Odisha,105
10-02-2011,Chhattisgarh,105
10-02-2011,Madhya Pradesh,104
10-02-2011,Gujarat,104
10-02-2011,Maharashtra,104
10-02-2011,Andhra Pradesh,104
10-02-2011,Karnataka,104
10-02-2011,Goa,103
10-02-2011,Kerala,107
10-02-2011,Tamil Nadu,105
11-02-2011,Himachal Pradesh,104
11-02-2011,Punjab,104
11-02-2011,Chandigarh,104
11-02-2011,Uttarakhand,103
11-02-2011,Haryana,104
11-02-2011,Rajasthan,104
11-02-2011,Uttar Pradesh,104
11-02-2011,Bihar,104
11-02-2011,Sikkim,103
11-02-2011,Arunachal Pradesh,103
11-02-2011,Nagaland,103
11-02-2011,Manipur,104
11-02-2011,Mizoram,104
11-02-2011,Tripura,105
11-02-2011,Meghalaya,104
11-02-2011,Assam,104
11-02-2011,West Bengal,104
11-02-2011,Jharkhand,105
11-02-2011,Odisha,105
11-02-2011,Chhattisgarh,105
11-02-2011,Madhya Pradesh,104
11-02-2011,Gujarat,104
11-02-2011,Maharashtra,104
11-02-2011,Andhra Pradesh,104
11-02-2011,Karnataka,104
11-02-2011,Goa,103
11-02-2011,Kerala,107
11-02-2011,Tamil Nadu,105
12-02-2011,Himachal Pradesh,104
12-02-2011,Punjab,104
12-02-2011,Chandigarh,104
12-02-2011,Uttarakhand,103
12-02-2011,Haryana,104
12-02-2011,Rajasthan,104
12-02-2011,Uttar Pradesh,104
12-02-2011,Bihar,104
12-02-2011,Sikkim,103
12-02-2011,Arunachal Pradesh,103
12-02-2011,Nagaland,103
12-02-2011,Manipur,104
12-02-2011,Mizoram,104
12-02-2011,Tripura,105
12-02-2011,Meghalaya,104
12-02-2011,Assam,104
12-02-2011,West Bengal,104
12-02-2011,Jharkhand,105
12-02-2011,Odisha,105
12-02-2011,Chhattisgarh,105
12-02-2011,Madhya Pradesh,104
12-02-2011,Gujarat,104
12-02-2011,Maharashtra,104
12-02-2011,Andhra Pradesh,104
12-02-2011,Karnataka,104
12-02-2011,Goa,103
12-02-2011,Kerala,107
12-02-2011,Tamil Nadu,105
13-02-2011,Himachal Pradesh,104
13-02-2011,Punjab,104
13-02-2011,Chandigarh,104
13-02-2011,Uttarakhand,103
13-02-2011,Haryana,104
13-02-2011,Rajasthan,104
13-02-2011,Uttar Pradesh,104
13-02-2011,Bihar,104
13-02-2011,Sikkim,103
13-02-2011,Arunachal Pradesh,103
13-02-2011,Nagaland,103
13-02-2011,Manipur,104
13-02-2011,Mizoram,104
13-02-2011,Tripura,105
13-02-2011,Meghalaya,104
13-02-2011,Assam,104
13-02-2011,West Bengal,104
13-02-2011,Jharkhand,105
13-02-2011,Odisha,105
13-02-2011,Chhattisgarh,105
13-02-2011,Madhya Pradesh,104
13-02-2011,Gujarat,104
13-02-2011,Maharashtra,104
13-02-2011,Andhra Pradesh,104
13-02-2011,Karnataka,104
13-02-2011,Goa,103
13-02-2011,Kerala,107
13-02-2011,Tamil Nadu,105
14-02-2011,Himachal Pradesh,104
14-02-2011,Punjab,104
14-02-2011,Chandigarh,104
14-02-2011,Uttarakhand,103
14-02-2011,Haryana,104
14-02-2011,Rajasthan,104
14-02-2011,Uttar Pradesh,104
14-02-2011,Bihar,104
14-02-2011,Sikkim,103
14-02-2011,Arunachal Pradesh,103
14-02-2011,Nagaland,103
14-02-2011,Manipur,104
14-02-2011,Mizoram,104
14-02-2011,Tripura,105
14-02-2011,Meghalaya,104
14-02-2011,Assam,104
14-02-2011,West Bengal,104
14-02-2011,Jharkhand,105
14-02-2011,Odisha,105
14-02-2011,Chhattisgarh,105
14-02-2011,Madhya Pradesh,104
14-02-2011,Gujarat,104
14-02-2011,Maharashtra,104
14-02-2011,Andhra Pradesh,104
14-02-2011,Karnataka,104
14-02-2011,Goa,103
14-02-2011,Kerala,107
14-02-2011,Tamil Nadu,105
15-02-2011,Himachal Pradesh,103
15-02-2011,Punjab,103
15-02-2011,Chandigarh,103
15-02-2011,Uttarakhand,103
15-02-2011,Haryana,104
15-02-2011,Rajasthan,103
15-02-2011,Uttar Pradesh,103
15-02-2011,Bihar,104
15-02-2011,Sikkim,102
15-02-2011,Arunachal Pradesh,103
15-02-2011,Nagaland,103
15-02-2011,Manipur,104
15-02-2011,Mizoram,104
15-02-2011,Tripura,105
15-02-2011,Meghalaya,104
15-02-2011,Assam,103
15-02-2011,West Bengal,104
15-02-2011,Jharkhand,104
15-02-2011,Odisha,105
15-02-2011,Chhattisgarh,104
15-02-2011,Madhya Pradesh,103
15-02-2011,Gujarat,104
15-02-2011,Maharashtra,103
15-02-2011,Andhra Pradesh,103
15-02-2011,Karnataka,104
15-02-2011,Goa,103
15-02-2011,Kerala,107
15-02-2011,Tamil Nadu,104
16-02-2011,Himachal Pradesh,103
16-02-2011,Punjab,103
16-02-2011,Chandigarh,103
16-02-2011,Uttarakhand,103
16-02-2011,Haryana,104
16-02-2011,Rajasthan,103
16-02-2011,Uttar Pradesh,103
16-02-2011,Bihar,104
16-02-2011,Sikkim,102
16-02-2011,Arunachal Pradesh,103
16-02-2011,Nagaland,103
16-02-2011,Manipur,104
16-02-2011,Mizoram,104
16-02-2011,Tripura,105
16-02-2011,Meghalaya,104
16-02-2011,Assam,103
16-02-2011,West Bengal,104
16-02-2011,Jharkhand,104
16-02-2011,Odisha,105
16-02-2011,Chhattisgarh,104
16-02-2011,Madhya Pradesh,103
16-02-2011,Gujarat,104
16-02-2011,Maharashtra,103
16-02-2011,Andhra Pradesh,103
16-02-2011,Karnataka,104
16-02-2011,Goa,103
16-02-2011,Kerala,107
16-02-2011,Tamil Nadu,104
17-02-2011,Himachal Pradesh,103
17-02-2011,Punjab,103
17-02-2011,Chandigarh,103
17-02-2011,Uttarakhand,103
17-02-2011,Haryana,104
17-02-2011,Rajasthan,103
17-02-2011,Uttar Pradesh,103
17-02-2011,Bihar,104
17-02-2011,Sikkim,102
17-02-2011,Arunachal Pradesh,103
17-02-2011,Nagaland,103
17-02-2011,Manipur,104
17-02-2011,Mizoram,104
17-02-2011,Tripura,105
17-02-2011,Meghalaya,104
17-02-2011,Assam,103
17-02-2011,West Bengal,104
17-02-2011,Jharkhand,104
17-02-2011,Odisha,105
17-02-2011,Chhattisgarh,104
17-02-2011,Madhya Pradesh,103
17-02-2011,Gujarat,104
17-02-2011,Maharashtra,103
17-02-2011,Andhra Pradesh,103
17-02-2011,Karnataka,104
17-02-2011,Goa,103
17-02-2011,Kerala,107
17-02-2011,Tamil Nadu,104
18-02-2011,Himachal Pradesh,103
18-02-2011,Punjab,103
18-02-2011,Chandigarh,103
18-02-2011,Uttarakhand,103
18-02-2011,Haryana,104
18-02-2011,Rajasthan,103
18-02-2011,Uttar Pradesh,103
18-02-2011,Bihar,104
18-02-2011,Sikkim,102
18-02-2011,Arunachal Pradesh,103
18-02-2011,Nagaland,103
18-02-2011,Manipur,104
18-02-2011,Mizoram,104
18-02-2011,Tripura,105
18-02-2011,Meghalaya,104
18-02-2011,Assam,103
18-02-2011,West Bengal,104
18-02-2011,Jharkhand,104
18-02-2011,Odisha,105
18-02-2011,Chhattisgarh,104
18-02-2011,Madhya Pradesh,103
18-02-2011,Gujarat,104
18-02-2011,Maharashtra,103
18-02-2011,Andhra Pradesh,103
18-02-2011,Karnataka,104
18-02-2011,Goa,103
18-02-2011,Kerala,107
18-02-2011,Tamil Nadu,104
19-02-2011,Himachal Pradesh,103
19-02-2011,Punjab,103
19-02-2011,Chandigarh,103
19-02-2011,Uttarakhand,103
19-02-2011,Haryana,104
19-02-2011,Rajasthan,103
19-02-2011,Uttar Pradesh,103
19-02-2011,Bihar,104
19-02-2011,Sikkim,102
19-02-2011,Arunachal Pradesh,103
19-02-2011,Nagaland,103
19-02-2011,Manipur,104
19-02-2011,Mizoram,104
19-02-2011,Tripura,105
19-02-2011,Meghalaya,104
19-02-2011,Assam,103
19-02-2011,West Bengal,104
19-02-2011,Jharkhand,104
19-02-2011,Odisha,105
19-02-2011,Chhattisgarh,104
19-02-2011,Madhya Pradesh,103
19-02-2011,Gujarat,104
19-02-2011,Maharashtra,103
19-02-2011,Andhra Pradesh,103
19-02-2011,Karnataka,104
19-02-2011,Goa,103
19-02-2011,Kerala,107
19-02-2011,Tamil Nadu,104
20-02-2011,Himachal Pradesh,103
20-02-2011,Punjab,103
20-02-2011,Chandigarh,103
20-02-2011,Uttarakhand,103
20-02-2011,Haryana,104
20-02-2011,Rajasthan,103
20-02-2011,Uttar Pradesh,103
20-02-2011,Bihar,104
20-02-2011,Sikkim,102
20-02-2011,Arunachal Pradesh,103
20-02-2011,Nagaland,103
20-02-2011,Manipur,104
20-02-2011,Mizoram,104
20-02-2011,Tripura,105
20-02-2011,Meghalaya,104
20-02-2011,Assam,103
20-02-2011,West Bengal,104
20-02-2011,Jharkhand,104
20-02-2011,Odisha,105
20-02-2011,Chhattisgarh,104
20-02-2011,Madhya Pradesh,103
20-02-2011,Gujarat,104
20-02-2011,Maharashtra,103
20-02-2011,Andhra Pradesh,103
20-02-2011,Karnataka,104
20-02-2011,Goa,103
20-02-2011,Kerala,107
20-02-2011,Tamil Nadu,104
21-02-2011,Himachal Pradesh,103
21-02-2011,Punjab,103
21-02-2011,Chandigarh,103
21-02-2011,Uttarakhand,103
21-02-2011,Haryana,104
21-02-2011,Rajasthan,103
21-02-2011,Uttar Pradesh,103
21-02-2011,Bihar,104
21-02-2011,Sikkim,102
21-02-2011,Arunachal Pradesh,103
21-02-2011,Nagaland,103
21-02-2011,Manipur,104
21-02-2011,Mizoram,104
21-02-2011,Tripura,105
21-02-2011,Meghalaya,104
21-02-2011,Assam,103
21-02-2011,West Bengal,104
21-02-2011,Jharkhand,104
21-02-2011,Odisha,105
21-02-2011,Chhattisgarh,104
21-02-2011,Madhya Pradesh,103
21-02-2011,Gujarat,104
21-02-2011,Maharashtra,103
21-02-2011,Andhra Pradesh,103
21-02-2011,Karnataka,104
21-02-2011,Goa,103
21-02-2011,Kerala,107
21-02-2011,Tamil Nadu,104
22-02-2011,Himachal Pradesh,103
22-02-2011,Punjab,103
22-02-2011,Chandigarh,103
22-02-2011,Uttarakhand,103
22-02-2011,Haryana,104
22-02-2011,Rajasthan,103
22-02-2011,Uttar Pradesh,103
22-02-2011,Bihar,104
22-02-2011,Sikkim,102
22-02-2011,Arunachal Pradesh,103
22-02-2011,Nagaland,103
22-02-2011,Manipur,104
22-02-2011,Mizoram,104
22-02-2011,Tripura,105
22-02-2011,Meghalaya,104
22-02-2011,Assam,103
22-02-2011,West Bengal,104
22-02-2011,Jharkhand,104
22-02-2011,Odisha,105
22-02-2011,Chhattisgarh,104
22-02-2011,Madhya Pradesh,103
22-02-2011,Gujarat,104
22-02-2011,Maharashtra,103
22-02-2011,Andhra Pradesh,103
22-02-2011,Karnataka,104
22-02-2011,Goa,103
22-02-2011,Kerala,107
22-02-2011,Tamil Nadu,104
23-02-2011,Himachal Pradesh,103
23-02-2011,Punjab,103
23-02-2011,Chandigarh,103
23-02-2011,Uttarakhand,103
23-02-2011,Haryana,104
23-02-2011,Rajasthan,103
23-02-2011,Uttar Pradesh,103
23-02-2011,Bihar,104
23-02-2011,Sikkim,102
23-02-2011,Arunachal Pradesh,103
23-02-2011,Nagaland,103
23-02-2011,Manipur,104
23-02-2011,Mizoram,104
23-02-2011,Tripura,105
23-02-2011,Meghalaya,104
23-02-2011,Assam,103
23-02-2011,West Bengal,104
23-02-2011,Jharkhand,104
23-02-2011,Odisha,105
23-02-2011,Chhattisgarh,104
23-02-2011,Madhya Pradesh,103
23-02-2011,Gujarat,104
23-02-2011,Maharashtra,103
23-02-2011,Andhra Pradesh,103
23-02-2011,Karnataka,104
23-02-2011,Goa,103
23-02-2011,Kerala,107
23-02-2011,Tamil Nadu,104
24-02-2011,Himachal Pradesh,103
24-02-2011,Punjab,103
24-02-2011,Chandigarh,103
24-02-2011,Uttarakhand,103
24-02-2011,Haryana,104
24-02-2011,Rajasthan,103
24-02-2011,Uttar Pradesh,103
24-02-2011,Bihar,104
24-02-2011,Sikkim,102
24-02-2011,Arunachal Pradesh,103
24-02-2011,Nagaland,103
24-02-2011,Manipur,104
24-02-2011,Mizoram,104
24-02-2011,Tripura,105
24-02-2011,Meghalaya,104
24-02-2011,Assam,103
24-02-2011,West Bengal,104
24-02-2011,Jharkhand,104
24-02-2011,Odisha,105
24-02-2011,Chhattisgarh,104
24-02-2011,Madhya Pradesh,103
24-02-2011,Gujarat,104
24-02-2011,Maharashtra,103
24-02-2011,Andhra Pradesh,103
24-02-2011,Karnataka,104
24-02-2011,Goa,103
24-02-2011,Kerala,107
24-02-2011,Tamil Nadu,104
25-02-2011,Himachal Pradesh,103
25-02-2011,Punjab,103
25-02-2011,Chandigarh,103
25-02-2011,Uttarakhand,103
25-02-2011,Haryana,104
25-02-2011,Rajasthan,103
25-02-2011,Uttar Pradesh,103
25-02-2011,Bihar,104
25-02-2011,Sikkim,102
25-02-2011,Arunachal Pradesh,103
25-02-2011,Nagaland,103
25-02-2011,Manipur,104
25-02-2011,Mizoram,104
25-02-2011,Tripura,105
25-02-2011,Meghalaya,104
25-02-2011,Assam,103
25-02-2011,West Bengal,104
25-02-2011,Jharkhand,104
25-02-2011,Odisha,105
25-02-2011,Chhattisgarh,104
25-02-2011,Madhya Pradesh,103
25-02-2011,Gujarat,104
25-02-2011,Maharashtra,103
25-02-2011,Andhra Pradesh,103
25-02-2011,Karnataka,104
25-02-2011,Goa,103
25-02-2011,Kerala,107
25-02-2011,Tamil Nadu,104
26-02-2011,Himachal Pradesh,103
26-02-2011,Punjab,103
26-02-2011,Chandigarh,103
26-02-2011,Uttarakhand,103
26-02-2011,Haryana,104
26-02-2011,Rajasthan,103
26-02-2011,Uttar Pradesh,103
26-02-2011,Bihar,104
26-02-2011,Sikkim,102
26-02-2011,Arunachal Pradesh,103
26-02-2011,Nagaland,103
26-02-2011,Manipur,104
26-02-2011,Mizoram,104
26-02-2011,Tripura,105
26-02-2011,Meghalaya,104
26-02-2011,Assam,103
26-02-2011,West Bengal,104
26-02-2011,Jharkhand,104
26-02-2011,Odisha,105
26-02-2011,Chhattisgarh,104
26-02-2011,Madhya Pradesh,103
26-02-2011,Gujarat,104
26-02-2011,Maharashtra,103
26-02-2011,Andhra Pradesh,103
26-02-2011,Karnataka,104
26-02-2011,Goa,103
26-02-2011,Kerala,107
26-02-2011,Tamil Nadu,104
27-02-2011,Himachal Pradesh,103
27-02-2011,Punjab,103
27-02-2011,Chandigarh,103
27-02-2011,Uttarakhand,103
27-02-2011,Haryana,104
27-02-2011,Rajasthan,103
27-02-2011,Uttar Pradesh,103
27-02-2011,Bihar,104
27-02-2011,Sikkim,102
27-02-2011,Arunachal Pradesh,103
27-02-2011,Nagaland,103
27-02-2011,Manipur,104
27-02-2011,Mizoram,104
27-02-2011,Tripura,105
27-02-2011,Meghalaya,104
27-02-2011,Assam,103
27-02-2011,West Bengal,104
27-02-2011,Jharkhand,104
27-02-2011,Odisha,105
27-02-2011,Chhattisgarh,104
27-02-2011,Madhya Pradesh,103
27-02-2011,Gujarat,104
27-02-2011,Maharashtra,103
27-02-2011,Andhra Pradesh,103
27-02-2011,Karnataka,104
27-02-2011,Goa,103
27-02-2011,Kerala,107
27-02-2011,Tamil Nadu,104
28-02-2011,Himachal Pradesh,103
28-02-2011,Punjab,103
28-02-2011,Chandigarh,103
28-02-2011,Uttarakhand,103
28-02-2011,Haryana,104
28-02-2011,Rajasthan,103
28-02-2011,Uttar Pradesh,103
28-02-2011,Bihar,104
28-02-2011,Sikkim,102
28-02-2011,Arunachal Pradesh,103
28-02-2011,Nagaland,103
28-02-2011,Manipur,104
28-02-2011,Mizoram,104
28-02-2011,Tripura,105
28-02-2011,Meghalaya,104
28-02-2011,Assam,103
28-02-2011,West Bengal,104
28-02-2011,Jharkhand,104
28-02-2011,Odisha,105
28-02-2011,Chhattisgarh,104
28-02-2011,Madhya Pradesh,103
28-02-2011,Gujarat,104
28-02-2011,Maharashtra,103
28-02-2011,Andhra Pradesh,103
28-02-2011,Karnataka,104
28-02-2011,Goa,103
28-02-2011,Kerala,107
28-02-2011,Tamil Nadu,104
01-03-2011,Himachal Pradesh,103
01-03-2011,Punjab,103
01-03-2011,Chandigarh,103
01-03-2011,Uttarakhand,103
01-03-2011,Haryana,104
01-03-2011,Rajasthan,103
01-03-2011,Uttar Pradesh,103
01-03-2011,Bihar,104
01-03-2011,Sikkim,102
01-03-2011,Arunachal Pradesh,103
01-03-2011,Nagaland,103
01-03-2011,Manipur,104
01-03-2011,Mizoram,104
01-03-2011,Tripura,105
01-03-2011,Meghalaya,104
01-03-2011,Assam,103
01-03-2011,West Bengal,104
01-03-2011,Jharkhand,104
01-03-2011,Odisha,105
01-03-2011,Chhattisgarh,104
01-03-2011,Madhya Pradesh,103
01-03-2011,Gujarat,104
01-03-2011,Maharashtra,103
01-03-2011,Andhra Pradesh,103
01-03-2011,Karnataka,104
01-03-2011,Goa,103
01-03-2011,Kerala,107
01-03-2011,Tamil Nadu,104
02-03-2011,Himachal Pradesh,103
02-03-2011,Punjab,103
02-03-2011,Chandigarh,103
02-03-2011,Uttarakhand,103
02-03-2011,Haryana,104
02-03-2011,Rajasthan,103
02-03-2011,Uttar Pradesh,103
02-03-2011,Bihar,104
02-03-2011,Sikkim,102
02-03-2011,Arunachal Pradesh,103
02-03-2011,Nagaland,103
02-03-2011,Manipur,104
02-03-2011,Mizoram,104
02-03-2011,Tripura,105
02-03-2011,Meghalaya,104
02-03-2011,Assam,103
02-03-2011,West Bengal,104
02-03-2011,Jharkhand,104
02-03-2011,Odisha,105
02-03-2011,Chhattisgarh,104
02-03-2011,Madhya Pradesh,103
02-03-2011,Gujarat,104
02-03-2011,Maharashtra,103
02-03-2011,Andhra Pradesh,103
02-03-2011,Karnataka,104
02-03-2011,Goa,103
02-03-2011,Kerala,107
02-03-2011,Tamil Nadu,104
03-03-2011,Himachal Pradesh,103
03-03-2011,Punjab,103
03-03-2011,Chandigarh,103
03-03-2011,Uttarakhand,103
03-03-2011,Haryana,104
03-03-2011,Rajasthan,103
03-03-2011,Uttar Pradesh,103
03-03-2011,Bihar,104
03-03-2011,Sikkim,102
03-03-2011,Arunachal Pradesh,103
03-03-2011,Nagaland,103
03-03-2011,Manipur,104
03-03-2011,Mizoram,104
03-03-2011,Tripura,105
03-03-2011,Meghalaya,104
